perfil,data,texto,reply_ou_original,tem_midia,tipo_midia,quotes,replies,retweets,likes,media_interacoes,link
Coca-Cola Brasil,Fri Jun 26 19:43:08 +0000 2020,@sorcelleriez Opa! Que tal uma ajudinha pra dar um fim nessa fome toda com desconto e Coca-Cola gelada? É só acessar https://t.co/kcCsP58KhJ pra escolher! 😎 https://t.co/1vVV9X7weG,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276601913618956290
Coca-Cola Brasil,Fri Jun 26 19:42:32 +0000 2020,"@eualanaaa Almoço ou lanche, o que importa é não passar vontade, Ana! 😉 Dá uma olhada nessas ofertas preparamos pra voce &gt;&gt; https://t.co/kcCsP58KhJ 😋 https://t.co/iZSjt14QEg",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276601758526078976
Coca-Cola Brasil,Fri Jun 26 19:41:53 +0000 2020,"@LeitComCogumelo Relaxa, se depender de nós você não vai ficar passando vontade e nem vai precisar sair de casa pra garantir essa promo. Que tal um Combo 4 McOfertas com 40% OFF no Méqui?!  🍔 🍟  🥤  Clica aqui &gt;&gt; https://t.co/FlJY3QEYqk peça através da Rappi e aproveita! https://t.co/XfL7XqnjEe",reply,sim,animated_gif,0,1,0,0,0.25,https://www.twitter.com/CocaCola_Br/status/1276601597116719106
Coca-Cola Brasil,Fri Jun 26 19:40:39 +0000 2020,@baIdwindirty @hellstles Que tal matar a saudade e a fome hoje mesmo?😋 Você pode pedir sua massa com uma Coca-Cola geladinha aqui https://t.co/BtlHE7acfu com 30% de desconto! https://t.co/mdFT6SmVzZ,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276601288181112833
Coca-Cola Brasil,Fri Jun 26 19:39:40 +0000 2020,"@sofidemartinni Eita Sofia, estamos aqui pra te ajudar! 🤗 Se liga nessa seleção especial de restaurantes com descontos que preparamos, é só clicar aqui &gt;&gt; https://t.co/kcCsP58KhJ e aproveitar! 😋 https://t.co/1gFDH9yS8O",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276601038938746880
Coca-Cola Brasil,Fri Jun 26 19:37:38 +0000 2020,@Reizinho721 A gente sabe como é! Por isso selecionamos  essas ofertas https://t.co/kcCsP58KhJ pra você escolher o que vai pedir com sua Coca-Cola geladinha😋 https://t.co/CRdTy59jF1,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276600527300841475
Coca-Cola Brasil,Fri Jun 26 19:37:37 +0000 2020,"@v1ctorgalvao E que tal duas McOfertas + uma Coca-Cola geladona com R$ 15,00 de desconto, Victor?! 👀 É só clicar aqui &gt;&gt; https://t.co/n2rl6icrCp e usar o cupom 15COCACOLA no seu primeiro pedido na Rappi. Vem! 🍔😋 https://t.co/4vqmmFyuYB",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276600525291692035
Coca-Cola Brasil,Fri Jun 26 19:34:54 +0000 2020,"@lauraamorelato Que tal duas McOfertas com R$ 15,00 de desconto, Laura?! 👀 É só clicar aqui &gt;&gt; https://t.co/n2rl6icrCp e usar o cupom 15COCACOLA no seu primeiro pedido na Rappi! 😋 https://t.co/Jfq7Udy40u",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276599840865124356
Coca-Cola Brasil,Fri Jun 26 19:34:32 +0000 2020,@pxjessica7 Que tal dar uma olhadinha nessas ofertas que selecionamos pra você curtir uma comidinha gostosa com Coca-Cola gelada? Acesse: https://t.co/kcCsP58KhJ 😍 https://t.co/QzGdcS8HqD,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276599748724752384
Coca-Cola Brasil,Fri Jun 26 19:32:29 +0000 2020,"@amandaquelutee Nada mais importante que isso, Amanda! 👀 Por isso a gente trouxe essas ofertas pra você: https://t.co/kcCsP58KhJ. Aproveita! 😋 https://t.co/4hB8kr0MU3",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276599229616701446
Coca-Cola Brasil,Fri Jun 26 19:28:53 +0000 2020,@cathfrnd_ so p deixar salvo temos ofertas! 👀 É só clicar aqui &gt;&gt; https://t.co/kcCsP58KhJ e aproveitar! 😋 https://t.co/siz6fWIGXx,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276598324485918720
Coca-Cola Brasil,Fri Jun 26 19:26:12 +0000 2020,"@yasser_martins E agora a gente só pensa nos lanches né, Yasser?! 😋 Por isso temos um cupom pra você! É só clicar aqui &gt;&gt; https://t.co/n2rl6icrCp e usar o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi! 😉 https://t.co/Fx5qTAqSkF",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276597650457010176
Coca-Cola Brasil,Fri Jun 26 19:23:39 +0000 2020,@Alcantararaaay A gente sabe como é! Por isso selecionamos  essas ofertas https://t.co/kcCsP58KhJ pra você escolher o que vai pedir com sua Coca-Cola geladinha😋 https://t.co/bIuvnhMkDZ,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276597008783024131
Coca-Cola Brasil,Fri Jun 26 19:20:41 +0000 2020,@_fabiiiola Não podemos deixar isso acontecer Fa!! Vamos dar uma ajudinha pra você dar um fim nessa fome toda com desconto e Coca-Cola gelada! É só acessar https://t.co/kcCsP58KhJ pra escolher! 😎 https://t.co/tjKSqOzsbw,reply,sim,animated_gif,0,1,0,0,0.25,https://www.twitter.com/CocaCola_Br/status/1276596261584502787
Coca-Cola Brasil,Fri Jun 26 19:20:19 +0000 2020,"@fefadaniel Acompanhado daquela Coca-Cola geladona, hein!? 😋 Então se liga nessas ofertas, Fefa &gt;&gt; https://t.co/kcCsP58KhJ 😉 https://t.co/HqDAk3paTY",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276596171063078913
Coca-Cola Brasil,Fri Jun 26 19:13:45 +0000 2020,@Cooutinho18 Que tal uma ajudinha? Preparamos uma seleção especial de restaurantes com descontos pra você! Aproveita e se liga no link: https://t.co/kcCsP58KhJ 😎 https://t.co/tGtcJm3QK4,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276594517920092160
Coca-Cola Brasil,Fri Jun 26 16:58:09 +0000 2020,"@jxliarossini Opa! Vamos te ajudar com essa fome, se liga nessa oferta! 😎 Clique aqui 👉 https://t.co/n2rl6icrCp Rappi + Mc Donalds - 15 reais desconto em duas McOfertas! https://t.co/PdvywrrXcD",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276560390550425600
Coca-Cola Brasil,Fri Jun 26 16:46:53 +0000 2020,"@RaaySantiago18 Ah não ... cá estamos para matar essa fome, temos uma boa pra você Santiago 🍔Clique aqui 👉 https://t.co/n2rl6icrCp Rappi + Mc Donalds - 15 reais desconto em duas McOfertas! https://t.co/dQG8fhW2F1",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/CocaCola_Br/status/1276557555192471557
Coca-Cola Brasil,Fri Jun 26 16:09:59 +0000 2020,"@thaynakpereiraa Vamos matar essa fome aí, se liga: https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi! https://t.co/YXlk8v5bcy",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276548270337265667
Coca-Cola Brasil,Fri Jun 26 16:09:05 +0000 2020,"@shethuany Que tal 2 McOfertas com R$ 15,00 de desconto para novos usuários na Rappi? É só utilizar o cupom: 15COCACOLA pra garantir o desconto e o lanche mara com Coca-Cola gelada! Só aqui: https://t.co/n2rl6icrCp 😉🍔 https://t.co/hWp6aVFRas",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276548042943008770
Coca-Cola Brasil,Fri Jun 26 16:08:10 +0000 2020,"@vasconcelosjaq Que tal uma ajudinha?! 😘 Clique aqui 👉 https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi! ❤ https://t.co/KjGD0SzoSe",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276547812084330498
Coca-Cola Brasil,Fri Jun 26 16:07:09 +0000 2020,@ThaayPetacular Estamos aqui para te ajudar! Que tal comprar duas ofertas com desconto? Clica no link 👉 https://t.co/n2rl6icrCp  e aplica o cupom 15COCACOLA no seu primeiro pedido na Rappi! 😉🍔 https://t.co/vGjuUrZ2kr,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276547556089135104
Coca-Cola Brasil,Fri Jun 26 16:05:43 +0000 2020,@AnnaCarvalhaal A gente te entende! E pra você fazer aquele almoção gostoso hoje que tal duas McOfertas com R$ 15 off? É só pedir aqui: https://t.co/n2rl6icrCp e aplicar o cupom 15COCACOLA no primeiro pedido! https://t.co/XvLHT38kZT,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276547194968047623
Coca-Cola Brasil,Fri Jun 26 16:05:12 +0000 2020,"@albuquerquenell Não seja por isso, oh! Temos 2 McOfertas com R$ 15,00 de desconto para novos usuários na Rappi. É simples, só utilizar o cupom: 15COCACOLA para garantir o desconto. 
Corre aqui: https://t.co/n2rl6icrCp https://t.co/csgGoOblb9",reply,sim,animated_gif,0,0,1,1,0.5,https://www.twitter.com/CocaCola_Br/status/1276547068216172545
Coca-Cola Brasil,Fri Jun 26 16:01:22 +0000 2020,"@Ingrid_Soares23 Então aproveita!  Clique aqui https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi! 😉🍔 https://t.co/t02nmPyY3q",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276546101995343873
Coca-Cola Brasil,Fri Jun 26 16:01:22 +0000 2020,"@_alinemari1 A gente não pode deixar isso acontecer!🤗 Clique aqui em https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi! ❤ https://t.co/HsJWcctTC3",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/CocaCola_Br/status/1276546100183400448
Coca-Cola Brasil,Fri Jun 26 15:59:50 +0000 2020,"@sthefanyvic_ Vamos matar essa fome aí, se liga: https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi! https://t.co/hbtID72f7i",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276545716811333634
Coca-Cola Brasil,Fri Jun 26 15:59:07 +0000 2020,@ichirowl A gente te entende! E pra você fazer aquele almoção gostoso hoje que tal duas McOfertas com R$ 15 off? É só pedir aqui: https://t.co/n2rl6hUQdP e aplicar o cupom 15COCACOLA no primeiro pedido! https://t.co/dpzO4NWMrJ,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276545534367379457
Coca-Cola Brasil,Fri Jun 26 15:58:23 +0000 2020,"@tobioscrown Aqui vai uma forcinha!😘 Clique aqui https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi!✌ https://t.co/94ymuGnAXX",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276545350329827328
Coca-Cola Brasil,Fri Jun 26 15:57:14 +0000 2020,"@gustavodfavela Só queremos te fazer feliz! Clique aqui 👉 https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi! Só vem! ❤ https://t.co/QLvZOG9TwP",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276545060579000322
Coca-Cola Brasil,Fri Jun 26 15:56:56 +0000 2020,@camilabizinotto É hoje Bianca!😋 Aproveita essa oferta 👉 Clique aqui 👉 https://t.co/n2rl6icrCp Rappi + Mc Donalds - 15 reais desconto em duas McOfertas! https://t.co/XgQcpVrhY9,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276544984825704448
Coca-Cola Brasil,Fri Jun 26 15:54:44 +0000 2020,@gvnprcn Opa! Vem conferir esse combo 👉 https://t.co/FlJY3QEYqk com 4 McOfertas Média + 20 Chicken McNuggets com 40% off. Tudo! https://t.co/RsVAGblUlJ,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276544432800780290
Coca-Cola Brasil,Fri Jun 26 15:54:28 +0000 2020,@stayatinybaby A gente te entende!😄 E pra você fazer aquele almoção gostoso hoje que tal duas McOfertas com R$ 15 off? É só pedir aqui 👉https://t.co/n2rl6icrCp e aplicar o cupom 15COCACOLA no primeiro pedido! 😋🍔 https://t.co/85gdqDseCr,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276544364316155904
Coca-Cola Brasil,Fri Jun 26 15:50:25 +0000 2020,"@Luucastrb Opa Gabriel .. temos uma boa para você! Que tal dar aquele up no seu almoço na companhia do Spoleto? Clique aqui https://t.co/BtlHE7acfu, combine sua massa com seus ingredientes favoritos e garanta até 30% OFF no Delivery 😍 https://t.co/ewmAsLwMPL",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276543348497625088
Coca-Cola Brasil,Fri Jun 26 15:47:09 +0000 2020,"@dezzaalexandre Que tal uma ajudinha? 😋Clique aqui em https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi! ❤ https://t.co/80VjLWOICg",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276542524291715085
Coca-Cola Brasil,Fri Jun 26 15:46:41 +0000 2020,@bebedo666 Que tal pedir um almoço top para vocês dois? Dá uma olhada no link 👉 https://t.co/n2rl6icrCp e aplique o cupom 15COCACOLA ao fazer seu primeiro pedido na Rappi comprando duas McOfertas. 😍 https://t.co/2WtP3cw802,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276542406679236614
Coca-Cola Brasil,Fri Jun 26 15:44:52 +0000 2020,"@keel_pampuch A gente não pode deixar isso acontecer Kekel! Que tal dar aquele up no seu almoço na companhia do Spoleto? Clique aqui https://t.co/BtlHE7acfu, combine sua massa com seus ingredientes favoritos e garanta até 30% OFF no Delivery 😍 https://t.co/vKYEmb53uo",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276541951920295936
Coca-Cola Brasil,Fri Jun 26 15:43:32 +0000 2020,"@mabi_lira Vamos resolver isso?😁 Acessando https://t.co/kcCsP58KhJ, você pode aproveitar descontos em pratos deliciosos acompanhados de Coca-Cola geladinha!😍 https://t.co/6vLBxQj3tS",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276541614333272066
Coca-Cola Brasil,Fri Jun 26 15:42:05 +0000 2020,"@pamella_gon Vamos matar essa fome aí, se liga: https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi! https://t.co/vy1mRTTaET",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276541247319138304
Coca-Cola Brasil,Fri Jun 26 15:41:48 +0000 2020,@choraviolaaa Oiê! Bora matar essa vontade de Méqui?! A gente dá aquele empurrãozinho... é só pedir pelo Ifood 2 Clássicos + McFritas + Bebida que sai com 40% de desconto no McDonalds. Corre lá ?? https://t.co/1O6cASke6m 😋 https://t.co/K7z1WmYMB1,reply,sim,animated_gif,1,0,0,0,0.25,https://www.twitter.com/CocaCola_Br/status/1276541179778211840
Coca-Cola Brasil,Fri Jun 26 15:39:46 +0000 2020,@Jtrem171 E tá errada? 😆 Que tal ter um almoço top com duas McOfertas e R$ 15 off? É só acessar https://t.co/n2rl6icrCp e aplicar o cupom 15COCACOLA no seu primeiro pedido! 😋🍔 https://t.co/9lQltWsSsI,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276540667267817473
Coca-Cola Brasil,Fri Jun 26 15:37:45 +0000 2020,"@MillorRodrigues Podemos ajudar MR? Que tal dar aquele up no seu almoço na companhia do Spoleto? Clique aqui https://t.co/BtlHE7acfu, combine sua massa com seus ingredientes favoritos e garanta até 30% OFF no Delivery 😍 https://t.co/pLyxTX7HtP",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276540158670770181
Coca-Cola Brasil,Fri Jun 26 15:37:05 +0000 2020,"@jeehermann A gente não pode deixar isso acontecer Jéssica! Que tal dar aquele up no seu almoço na companhia do Spoleto? Clique aqui https://t.co/BtlHE7acfu, combine sua massa com seus ingredientes favoritos e garanta até 30% OFF no Delivery 😍 https://t.co/INa1BW8MYJ",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276539991766847489
Coca-Cola Brasil,Fri Jun 26 15:36:21 +0000 2020,"@kardculture Temos a solução pra acabar com essa fome de vez!😘 Clique aqui https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi!❤ https://t.co/swj87DbBQM",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276539805996847104
Coca-Cola Brasil,Fri Jun 26 15:34:47 +0000 2020,"@prwtt__ Vamos te ajudar a resolver essa fome, blz?! 😜 Clique aqui 👉 https://t.co/n2rl6icrCp Rappi + Mc Donalds - 15 reais desconto em duas McOfertas! https://t.co/ItDzJG71rO",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276539410633408513
Coca-Cola Brasil,Fri Jun 26 15:34:06 +0000 2020,@larryhabitz Que tal pedir aquela comida saborosa?!😋 Tem pratos com até 30% de desconto no Spoleto. Vem dar uma olhadinha!👉https://t.co/BtlHE7acfu https://t.co/zmjJIFNkb6,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276539238784344069
Coca-Cola Brasil,Fri Jun 26 15:33:58 +0000 2020,@krystalreistam E ta errada? Jamais! 😎😜 Clique aqui 👉 https://t.co/n2rl6icrCp Rappi + Mc Donalds - 15 reais desconto em duas McOfertas! https://t.co/nCvyXEtmWV,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276539207276732416
Coca-Cola Brasil,Fri Jun 26 15:33:52 +0000 2020,"@anny_zeny Então aproveita essa PROMO maravilhosa para matar essa fome!  Clique aqui https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi! Vai ficar fora dessa, kptinha?😋 https://t.co/vX8yY0wmPV",reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/CocaCola_Br/status/1276539181666312193
Coca-Cola Brasil,Fri Jun 26 15:32:07 +0000 2020,"@xoquin_xowoi A gente não pode deixar isso acontecer! Que tal dar aquele up no seu almoço na companhia do Spoleto? Clique aqui https://t.co/BtlHE7acfu, combine sua massa com seus ingredientes favoritos e garanta até 30% OFF no Delivery 😍 https://t.co/NuxwSuvNMK",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276538742141071361
Coca-Cola Brasil,Fri Jun 26 15:31:45 +0000 2020,@matfausto Opa! 😎😜 De fome a gente entende! Clique aqui 👉 https://t.co/n2rl6icrCp Rappi + Mc Donalds - 15 reais desconto em duas McOfertas! https://t.co/hA4FvxDPw6,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/CocaCola_Br/status/1276538647379132419
Coca-Cola Brasil,Fri Jun 26 15:31:18 +0000 2020,"@btstarx CHEGAMOS! Olha, podemos te dar aquele empurrãozinho pra matar essa fome! Aproveita esse descontão mara no Spoleto e pede aquela massa... você pode ter até 30% de desconto no Delivery. É só clicar aqui: https://t.co/BtlHE7acfu 😋🍝 https://t.co/5JaI3MM2fe",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276538534690783245
Coca-Cola Brasil,Fri Jun 26 15:29:46 +0000 2020,@eu_carolis Vocês merecem o alfabeto inteiro! 😜 Clique aqui 👉 https://t.co/n2rl6icrCp Rappi + Mc Donalds - 15 reais desconto em duas McOfertas! https://t.co/nOqV9vbnAT,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/CocaCola_Br/status/1276538149850812417
Coca-Cola Brasil,Fri Jun 26 15:28:33 +0000 2020,@shivaurrea Então aproveita a boa do dia! 😜😍 Clique aqui 👉 https://t.co/n2rl6icrCp Rappi + Mc Donalds - 15 reais desconto em duas McOfertas! 😜 https://t.co/QZSrEvBzsw,reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/CocaCola_Br/status/1276537841783394306
Coca-Cola Brasil,Fri Jun 26 15:27:14 +0000 2020,"@dudacantuaria Que tal dar aquele up no seu almoço na companhia do Spoleto? Clique aqui https://t.co/BtlHE7acfu, combine sua massa com seus ingredientes favoritos e garanta até 30% OFF no Delivery 😍 Não vai perder hein Maria? https://t.co/PFR70kPOUs",reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/CocaCola_Br/status/1276537513201500161
Coca-Cola Brasil,Fri Jun 26 15:26:19 +0000 2020,"@hoolimewers5 Se joga e usa logo esse cupom entãããão!!😜👉https://t.co/n2rl6icrCp e use 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi!!! 🍔😋 https://t.co/9jkpVkaKe0",reply,sim,animated_gif,0,2,0,1,0.75,https://www.twitter.com/CocaCola_Br/status/1276537281789255680
Coca-Cola Brasil,Fri Jun 26 15:25:58 +0000 2020,"@Nahholiveiiraa OLHA QUEM CHEGOU! Seu pedido vai ser atendido e com aquele descontão que todo mundo ama, Nathy! 😍
Para os primeiros usuários da Rappi, usando o cupom 15COCACOLA, você ganha R$15,00 de desconto na compra de 2McOfertas. É só clicar aqui:  https://t.co/n2rl6icrCp https://t.co/n4y9UtHj0E",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276537192425406465
Coca-Cola Brasil,Fri Jun 26 15:24:56 +0000 2020,"@Juliasilvxx A gente não pode deixar isso acontecer! Que tal dar aquele up no seu almoço na companhia do Spoleto? Clique aqui https://t.co/BtlHE7acfu, combine sua massa com seus ingredientes favoritos e garanta até 30% OFF no Delivery 😍 https://t.co/1SSmNHERaL",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276536935197159429
Coca-Cola Brasil,Fri Jun 26 15:23:27 +0000 2020,"@haikutrio Estamos aqui para te ajudar, Na! Que tal comprar duas ofertas com desconto? Clica no link 👉 https://t.co/n2rl6icrCp e aplica o cupom 15COCACOLA no seu primeiro pedido na Rappi 🍔🍟 https://t.co/S2skT3fi0Q",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276536561153323012
Coca-Cola Brasil,Fri Jun 26 15:22:19 +0000 2020,"@Fabiola51856054 Que tal uma ajudinha, Flamenguista? Não gostamos de ver ninguem irritado!😋Clique aqui em https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi! ❤ https://t.co/9WQoa8fLQb",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/CocaCola_Br/status/1276536276154560514
Coca-Cola Brasil,Fri Jun 26 15:22:07 +0000 2020,"@mariavixxx A gente te entende! Assim que eles forem embora, que tal pedir uma massa?😋  Pede lá no Spoleto que você pode ter desocnto de até 30% no Delivery. É só clicar aqui: https://t.co/BtlHE7acfu https://t.co/KQJUIGxgxu",reply,sim,animated_gif,1,1,0,1,0.75,https://www.twitter.com/CocaCola_Br/status/1276536225143365632
Coca-Cola Brasil,Fri Jun 26 15:21:40 +0000 2020,"@mariahruaro A gente não pode deixar isso acontecer!🤗 Acessando https://t.co/kcCsP58KhJ, você pode aproveitar descontos em pratos deliciosos acompanhados de Coca-Cola geladinha!❤ https://t.co/JOI9IUXbmZ",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276536111356141568
Coca-Cola Brasil,Fri Jun 26 15:21:18 +0000 2020,"@iyoume_mr Então hoje é dia de pedir aquele lanche, pra não ter mais trabalho! 😎😋 Clique aqui 👉 https://t.co/n2rl6icrCp Rappi + Mc Donalds - 15 reais desconto em duas McOfertas! https://t.co/Q4m230A7mE",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276536019974852608
Coca-Cola Brasil,Fri Jun 26 15:21:18 +0000 2020,"@mammafoodie Opa, agora a vontade vai passar!😍 Basta utilizar o cupom 15COCACOLA que você consegue ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi! Acesse 👉https://t.co/n2rl6icrCp https://t.co/OUVVLgR78f",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276536017693089794
Coca-Cola Brasil,Fri Jun 26 15:20:31 +0000 2020,"@VulgoCrf_vn @aantonelli_17 Opa!!! Então bora comer! Melhor ainda se rolar aquele desconto , né não?! Então aproveita!  Clique aqui https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi! 😁 https://t.co/IUrTAewlWN",reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/CocaCola_Br/status/1276535822049820674
Coca-Cola Brasil,Fri Jun 26 15:18:23 +0000 2020,"@yungmonsterx Aqui vai uma ajudinha!😉 Acesse https://t.co/n2rl6icrCp e use o cupom 15COCACOLA para ganhar R$ 15,00 de desconto em duas McOfertas no seu primeiro pedido na Rappi!✌ https://t.co/0unkFvEhnS",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/CocaCola_Br/status/1276535285267009536
Coca-Cola Brasil,Fri Jun 26 15:17:18 +0000 2020,@mariacarolldias A gente te entende! E pra você fazer aquele almoção gostoso hoje que tal duas McOfertas com R$ 15 off? É só pedir aqui: https://t.co/n2rl6icrCp e aplicar o cupom 15COCACOLA no primeiro pedido! https://t.co/uTirdjRYsc,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/CocaCola_Br/status/1276535013492875266
Coca-Cola Brasil,Fri Jun 26 15:15:04 +0000 2020,@Matheusboww Então aproveita! 😁 Clique aqui 👉 https://t.co/n2rl6icrCp Rappi + Mc Donalds - 15 reais desconto em duas McOfertas! https://t.co/ym4ICpUWIg,reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/CocaCola_Br/status/1276534451053494272
Coca-Cola Brasil,Fri Jun 26 15:13:42 +0000 2020,@Mendeswreid A gente não pode deixar isso acontecer!🤗 Clique aqui 👉 https://t.co/n2rl6icrCp Rappi + Mc Donalds - 15 reais desconto em duas McOfertas! ❤ https://t.co/bUlcvOGofq,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/CocaCola_Br/status/1276534107015729152
